Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    n_updates            | 3180        |
|    policy_gradient_loss | 0.00464     |
|    std                  | 0.32        |
|    value_loss           | 82.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -296       |
| time/                   |            |
|    fps                  | 537        |
|    iterations           | 320        |
|    time_elapsed         | 1219       |
|    total_timesteps      | 655360     |
| train/                  |            |
|    approx_kl            | 0.03260133 |
|    clip_fraction        | 0.206      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.281     |
|    explained_variance   | 0.975      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.568      |
|    n_updates            | 3190       |
|    policy_gradient_loss | 0.00775    |
|    std                  | 0.319      |
|    value_loss           | 9.06       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -275         |
| time/                   |              |
|    fps                  | 537          |
|    iterations           | 321          |
|    time_elapsed         | 1222         |
|    total_timesteps      | 657408       |
| train/                  |              |
|    approx_kl            | 0.0049002767 |
|    clip_fraction        | 0.037        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.277       |
|    explained_variance   | 0.899        |
|    learning_rate        | 0.0003       |
|    loss                 | 87.2         |
|    n_updates            | 3200         |
|    policy_gradient_loss | -0.000184    |
|    std                  | 0.319        |
|    value_loss           | 185          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -268        |
| time/                   |             |
|    fps                  | 538         |
|    iterations           | 322         |
|    time_elapsed         | 1225        |
|    total_timesteps      | 659456      |
| train/                  |             |
|    approx_kl            | 0.004164832 |
|    clip_fraction        | 0.0511      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.276      |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0003      |
|    loss                 | 21.9        |
|    n_updates            | 3210        |
|    policy_gradient_loss | -0.00181    |
|    std                  | 0.318       |
|    value_loss           | 159         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -259        |
| time/                   |             |
|    fps                  | 538         |
|    iterations           | 323         |
|    time_elapsed         | 1227        |
|    total_timesteps      | 661504      |
| train/                  |             |
|    approx_kl            | 0.050235316 |
|    clip_fraction        | 0.164       |
