Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.00399     |
|    std                  | 0.96         |
|    value_loss           | 27.5         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 754         |
|    ep_rew_mean          | 112         |
| time/                   |             |
|    fps                  | 996         |
|    iterations           | 435         |
|    time_elapsed         | 447         |
|    total_timesteps      | 445440      |
| train/                  |             |
|    approx_kl            | 0.004305295 |
|    clip_fraction        | 0.0271      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | 0.628       |
|    learning_rate        | 0.0003      |
|    loss                 | 70.1        |
|    n_updates            | 1736        |
|    policy_gradient_loss | -0.0033     |
|    std                  | 0.959       |
|    value_loss           | 149         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 741          |
|    ep_rew_mean          | 109          |
| time/                   |              |
|    fps                  | 996          |
|    iterations           | 436          |
|    time_elapsed         | 448          |
|    total_timesteps      | 446464       |
| train/                  |              |
|    approx_kl            | 0.0006220206 |
|    clip_fraction        | 0.0022       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | -0.0457      |
|    learning_rate        | 0.0003       |
|    loss                 | 865          |
|    n_updates            | 1740         |
|    policy_gradient_loss | -0.00124     |
|    std                  | 0.96         |
|    value_loss           | 3.54e+03     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 737         |
|    ep_rew_mean          | 109         |
| time/                   |             |
|    fps                  | 995         |
|    iterations           | 437         |
|    time_elapsed         | 449         |
|    total_timesteps      | 447488      |
| train/                  |             |
|    approx_kl            | 0.004617675 |
|    clip_fraction        | 0.0212      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | 0.626       |
|    learning_rate        | 0.0003      |
|    loss                 | 104         |
|    n_updates            | 1744        |
|    policy_gradient_loss | -0.0019     |
