Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.418       |
|    explained_variance   | 0.988        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.298        |
|    n_updates            | 3040         |
|    policy_gradient_loss | 0.00584      |
|    std                  | 0.365        |
|    value_loss           | 3.03         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -189        |
| time/                   |             |
|    fps                  | 673         |
|    iterations           | 306         |
|    time_elapsed         | 929         |
|    total_timesteps      | 626688      |
| train/                  |             |
|    approx_kl            | 0.010099806 |
|    clip_fraction        | 0.0817      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.416      |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.181       |
|    n_updates            | 3050        |
|    policy_gradient_loss | 0.000481    |
|    std                  | 0.369       |
|    value_loss           | 3.1         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -188        |
| time/                   |             |
|    fps                  | 674         |
|    iterations           | 307         |
|    time_elapsed         | 932         |
|    total_timesteps      | 628736      |
| train/                  |             |
|    approx_kl            | 0.022548307 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.425      |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.334       |
|    n_updates            | 3060        |
|    policy_gradient_loss | 0.00513     |
|    std                  | 0.371       |
|    value_loss           | 1.16        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -177        |
| time/                   |             |
|    fps                  | 673         |
|    iterations           | 308         |
|    time_elapsed         | 935         |
|    total_timesteps      | 630784      |
| train/                  |             |
|    approx_kl            | 0.010493492 |
|    clip_fraction        | 0.121       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.428      |
|    explained_variance   | 0.994       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.25        |
|    n_updates            | 3070        |
|    policy_gradient_loss | 0.00147     |
|    std                  | 0.371       |
|    value_loss           | 6.49        |
-----------------------------------------
